userid,itemid,rating
462822,683251,10
671183,127865,8
810441,1791784,8
22608,1728434,10
845334,184374,10
441940,2303880,6
363995,536347,10
608466,1709498,10
997993,511441,10
204561,172027,8
878199,725296,10
971409,1188264,10
986543,391907,10
811748,1516843,10
108232,2659831,10
792343,1444142,8
879686,1515649,10
542412,1178721,8
667865,132135,8
902171,1694131,10
788101,125564,10
983527,1046153,10
443836,1924050,10
172742,721403,10
380920,2505803,10
711706,1213427,10
268236,1605839,10
123017,1419083,10
916199,338695,10
943883,859692,10
221832,921642,10
155440,124553,8
388317,2776206,10
738205,2340996,6
233359,268562,10
53864,132738,10
824912,1695279,10
309304,2947228,10
458939,1712415,10
85502,1695279,8
666378,1099081,10
413744,963476,10
506739,174086,10
914177,1859884,8
543574,160612,10
896455,2940176,10
828162,136860,10
152894,1567172,10
74077,1000739,10
943074,1504330,8
911967,168610,8
858986,145906,10
275108,680249,10
374849,138431,10
660613,2258289,8
847614,348662,8
545205,174086,10
124105,1746190,10
21028,871172,10
504223,154652,8
131714,2294962,10
835883,2552714,10
931075,124553,10
208153,1484078,8
994796,1015626,10
712721,1274956,10
856181,1003076,10
206161,263699,10
967526,1859039,10
487191,166633,10
176455,826125,10
849924,1635675,10
185925,427568,10
12162,2742743,10
784566,238164,10
857795,127865,8
699003,166006,8
119396,371022,8
798457,124553,8
247870,1091654,8
175517,499195,10
273509,914136,8
406567,2036807,10
982135,183194,10
472635,1982904,10
295245,2284954,8
372823,124204,8
188407,1050242,10
475263,228702,8
876766,334588,10
239072,640617,10
825991,127081,10
271332,1962198,10
364758,719301,10
180769,445150,10
206799,1791784,8
943888,123793,10
896693,1248293,8
111294,401533,8
895834,329769,10
992385,132738,10
384719,1200223,10
946987,2850568,10
940660,1148823,10
113569,1961311,10
104588,1163553,10
363995,2155094,10
994424,1154164,10
401548,124553,10
988524,2673990,8
367077,1176605,10
182898,136110,10
932027,2141414,10
266681,164593,8
874821,146684,8
931196,2809120,6
12888,325470,10
512127,347538,8
392466,2726778,10
885043,1831026,8
895481,2673990,10
260171,1835732,10
109602,1920477,10
437192,136110,10
578059,188052,8
630191,2737889,10
121052,1247578,8
205815,1285647,10
819939,2646149,8
271384,313568,10
766379,546398,10
547091,174086,10
905722,1914359,10
64547,123373,10
782733,1831026,8
646216,2079032,10
156745,963476,8
93949,1707988,4
211646,1665666,6
418811,2107392,8
162738,181737,8
644843,982621,10
857277,757135,10
395076,154002,8
802034,2080312,8
86745,1189511,10
829667,2268666,2
852874,131533,10
626237,1730006,8
574554,1814016,10
207960,166633,2
956290,308834,4
904491,1211562,8
980789,1437612,10
303667,1951265,10
819904,2937389,10
403439,447893,10
172117,2705569,10
492809,755371,10
317088,126335,10
297084,1187659,10
330025,130259,10
283057,959200,8
933229,1038793,10
994427,1609392,10
891902,517802,8
786925,1523882,10
658524,1567172,10
652535,125465,10
547216,136110,8
870273,136860,10
740298,1238932,8
694337,372214,10
502479,141300,10
159789,2536470,10
434298,172914,8
231396,168592,10
118934,132738,8
482537,858647,10
182536,1001829,10
424653,1692935,10
46924,986324,8
647272,1304876,10
457730,2135899,10
948505,620524,10
21376,404345,8
42430,145906,10
897531,136860,10
184141,1920477,10
127893,127865,10
648369,1754771,10
479410,1659986,8
389840,165468,8
117948,377089,10
146579,1947410,10
918384,571441,10
660726,1528722,10
621900,2807362,6
903169,126335,4
906728,145906,10
581860,155381,8
961647,1687082,10
818223,1510143,6
990453,330238,8
289586,166633,10
352042,1901762,8
136719,1982904,10
377094,2011987,8
824820,153475,10
574712,1406056,10
266243,2250584,8
983913,136110,10
757125,737598,10
114453,2396750,10
475766,1908561,10
823251,136110,10
316235,576743,10
431694,132135,10
54518,135750,8
918536,1996278,4
125418,353211,8
885521,943143,8
785755,2819787,8
31844,2437618,8
762942,522755,10
170119,1454808,10
551,2577018,10
15276,1784020,10
451304,1051003,8
354381,132135,10
783070,797218,8
236193,2914063,8
752953,1967775,10
256714,1463543,10
5353,445150,10
378553,1556504,10
818720,1566348,10
49786,2484886,8
457722,136860,8
973775,182578,6
472209,1750582,10
425186,1404676,10
529270,821778,8
279843,1188713,10
651085,503972,10
479680,131533,10
243921,637032,8
503690,154002,8
565741,1695279,10
697616,963476,10
23434,1976612,10
492164,1010926,10
841255,1949394,8
965727,138431,10
537240,1497029,10
179871,128959,10
274823,909677,6
138743,144051,10
432515,123793,10
411362,182578,8
883086,2758175,10
810860,390461,8
333358,609338,10
932169,588814,10
307440,325470,10
805439,638318,8
698228,1136365,6
785558,488181,8
897374,149739,10
75766,903091,8
99752,918212,10
673445,126335,10
959623,134393,10
326692,1972833,10
323513,2234578,10
652448,1160869,8
384192,134015,10
316078,1638062,10
814224,673731,10
258779,1685480,8
658219,258206,10
112436,1133906,10
512188,145906,10
396277,334588,10
945081,985499,6
896376,2160087,10
440404,127865,10
549259,1849737,10
69826,185800,10
580292,1746190,10
192488,1916904,10
48825,131698,8
397005,1229740,8
515770,1805488,10
370071,123793,10
302376,2355629,6
32925,2793818,10
166307,1478427,10
882850,125465,10
669841,1860491,8
79611,147594,10
618682,571441,10
338744,544964,8
699557,265806,10
899168,999526,8
976195,130727,10
727671,1530913,8
81912,1016759,10
819883,624407,10
239051,1251146,10
375031,1226293,8
377274,1994009,10
691468,1459957,6
937315,182578,10
872959,2391077,10
748194,2217216,10
592086,132738,10
220725,1310462,10
949813,690634,10
517567,134393,10
550925,889239,8
772524,126335,10
165589,166633,10
736704,1767052,8
184450,637042,8
450675,1585757,10
274745,150138,10
372401,432268,10
787877,1215281,10
596066,800530,10
384383,809891,10
81192,132738,10
949412,635364,10
975196,1437907,10
977051,2740458,8
875410,1082379,8
468379,136860,8
8976,1420770,10
788594,2085253,8
544300,1808106,10
945830,313568,10
257847,1618192,10
129863,497719,10
481749,946530,10
430533,1355618,8
359749,866304,10
508690,2163810,8
190463,987569,10
124664,1113191,8
562191,2668216,10
105589,140877,10
832873,1337205,10
288569,128730,10
306586,131117,10
114081,1523096,10
335107,2799298,8
487035,1731993,10
310871,763288,10
104021,2343038,10
328454,131533,8
141843,2835610,4
652681,1274956,10
833675,1725981,6
384405,1734300,8
188801,2211789,10
889707,644706,10
935016,1226293,8
521950,1968677,8
641435,2821045,8
39523,1565667,10
72878,1949394,8
802591,1615874,8
244708,1729232,8
691341,1176605,8
93391,755371,10
950528,126335,6
365155,134849,6
551912,151551,8
701912,2228408,10
826994,2478188,10
925642,545632,10
27479,1697200,10
111181,1515649,10
514696,1090064,10
971487,2050696,10
818141,2830897,10
759495,2546911,10
58297,125424,8
83789,1378631,10
185365,1841429,10
495002,123373,10
967156,1147823,10
559203,147440,10
744482,1493246,6
28642,174086,8
361551,1693615,10
426146,947192,8
661325,154652,8
34877,1751606,10
451771,127865,8
394825,2728805,10
524445,690873,10
264675,1308013,10
11833,2262637,10
998887,1313942,10
70295,197170,8
25074,168610,10
613134,155735,8
922136,1092231,10
683083,324607,10
244264,133584,6
759831,259136,10
694906,132738,10
617167,1013498,10
958687,864299,8
43980,184374,10
316507,391907,10
401237,1983744,8
420762,1671970,8
50424,1769937,10
221880,1697200,10
381092,851692,10
708352,1790955,10
534249,962489,8
511108,1274956,10
800269,1384766,10
220571,1231740,10
29819,1847822,8
887647,1838755,10
687869,880935,10
470178,1878529,10
808690,985499,8
43595,1083638,8
793357,2778191,8
845148,797218,10
122707,2932257,10
892300,222762,10
970234,2473429,8
276186,2148471,8
817335,1882156,10
985522,166006,10
371371,1522010,10
39577,963476,10
984189,123793,10
556438,638318,10
428039,665360,10
717491,1697200,10
348580,172914,10
549839,429191,10
743485,1031440,10
710652,690873,8
971644,1630965,10
874717,1353811,10
214658,268250,10
94565,1528337,8
342716,1278211,8
102615,154652,8
94945,147594,10
967156,1192794,8
867340,132738,10
272360,168610,10
836725,894000,10
805567,2445075,8
41136,1298692,8
190010,138431,8
89935,1159412,10
499992,135750,10
954518,132738,10
72767,904766,8
680990,2787694,8
684833,145906,8
962918,145906,10
498988,145906,10
494947,1483562,8
299306,1241304,10
655659,1378631,10
258902,268562,10
25467,722678,10
477684,1547178,8
497615,169961,10
437129,2355629,10
289442,126335,6
655928,452942,8
594276,1715008,10
887111,1010328,10
790504,1663870,10
409585,368421,10
243398,1744232,8
508374,325844,10
996183,382883,10
362270,1063294,10
61206,1342040,10
762308,1949394,10
622167,818210,10
858176,1692989,10
990569,1584094,10
105194,405907,10
917654,162634,10
231562,1651708,8
241316,172914,8
785050,1493224,10
266254,848848,10
121467,163328,10
332,127865,10
319294,664558,8
492384,1172239,8
746361,1432504,10
702015,162634,8
612337,136110,10
786336,2120468,8
981539,1697200,10
145294,1706067,6
95546,740349,10
580749,123373,6
828346,301159,10
385265,1270050,8
756388,123793,10
121562,786311,10
9381,644425,8
116100,222318,10
961912,1463543,8
656976,718654,8
998158,2728150,10
953704,978935,10
903062,2789528,6
475729,1236359,10
764919,1940267,10
422015,1661651,8
119805,617766,8
244691,1325194,8
88444,1806296,10
539524,1666866,8
278943,381444,10
985193,1690461,8
342949,1170357,6
344308,1015626,10
928165,2937389,2
828744,2781713,10
484775,1858651,8
765998,1164757,8
947784,962489,8
823994,1240309,8
752477,417055,10
694946,514036,6
704193,832622,10
140689,963476,8
550991,1194539,8
160692,580060,8
413573,640617,10
56845,172027,10
318676,1045604,10
913893,1584094,10
306513,1317747,10
803687,1715008,6
152200,646512,10
186747,1515339,10
952414,1241917,10
272607,169179,8
788170,1399833,10
174279,1692683,8
610355,152836,4
434682,137585,10
304466,147594,8
335672,2909134,10
652095,123793,10
141233,2365085,6
562529,1626903,10
909140,1567172,10
690910,1176070,10
640101,124204,10
300186,714374,10
918841,231133,10
676269,172027,8
131088,235441,10
329882,1687082,10
503895,1042152,10
129923,538840,10
868532,1397005,10
408270,720017,10
743673,1638869,10
8793,534314,10
877459,2011987,8
585892,2775456,8
867570,166633,8
673368,1816796,10
416754,241461,10
957502,818635,10
879253,2740079,10
473214,2073553,8
626966,1213796,8
148467,172027,8
338439,484978,10
556630,1639463,10
557788,1102551,10
415426,1859039,10
514764,1050242,6
66941,432275,6
889278,1235577,8
961107,2577550,10
684584,2864831,10
523703,1961311,10
884172,833599,10
691468,1687910,10
241185,2577018,6
282083,547674,10
28675,197170,8
337673,784545,8
823983,149459,10
505397,1018333,6
60655,174086,8
37944,2947498,10
497963,1010926,10
110263,1685669,8
271077,1158451,6
757160,1347405,10
639028,1695878,10
169413,126335,10
856533,193179,10
453234,258206,10
304850,1188713,10
491691,987536,6
875470,1001122,10
532690,1188713,10
916543,2126196,10
987112,1754771,8
625483,1505204,10
671563,1698815,10
203774,147594,10
487798,180843,10
754623,174086,10
994906,350461,10
308094,1309537,10
984914,152662,10
663794,2053531,10
17459,182915,10
948188,2673874,8
485938,1920477,10
884508,1549763,10
690083,1628630,6
260350,1420896,10
900746,126335,8
91560,2901393,10
513529,503009,10
64575,1210233,6
234262,1069879,8
467236,279859,10
583664,314633,8
754127,1050242,10
462654,1859039,10
541642,1362593,10
951579,127865,8
410382,300980,8
342905,1648416,10
15218,1729232,8
13478,130259,8
110328,2221349,8
141723,140321,10
910060,838207,10
414008,1826136,8
953924,1119245,10
712250,945880,10
543013,450618,8
507837,1851598,10
878010,1317846,10
333713,304354,10
676222,404235,6
326778,2720289,10
482538,1640697,10
732580,832622,10
768255,2928750,10
513470,360837,10
939339,1557847,10
328367,175496,8
523646,1509299,10
266462,763288,10
671213,748419,8
713646,164593,8
704181,255986,10
130784,182578,10
624592,188485,10
856533,194182,8
133088,2273244,10
11782,1773356,6
5491,1949394,6
902538,1821110,8
819468,2650125,10
526803,932347,10
114558,1226293,8
237074,931734,10
381889,1374373,8
442641,2824444,8
618879,730008,6
848751,168610,8
525671,1154732,10
191027,141688,10
552036,123793,10
4198,1278888,8
180575,980230,8
179421,1337205,10
445282,200393,8
141896,1126889,10
276419,1817073,10
977415,1851598,10
118965,637670,8
391296,1210233,10
846934,1068027,8
491589,2394408,8
324734,849468,8
386950,397303,8
300134,1875147,10
961781,154652,8
646351,182578,8
553175,637670,10
32859,1553158,8
624591,714449,10
826794,1634960,8
264800,854404,10
341180,174086,10
586117,1136365,10
502942,1570102,10
928643,1746967,8
253766,140321,10
213495,151551,10
105073,911132,10
156010,168592,8
756434,1782817,8
165402,1990624,8
303351,1228651,10
606160,128730,8
412533,148690,10
737623,137585,10
36209,883661,10
399645,932152,6
355939,196859,10
934781,1689209,10
415895,1255234,10
443008,1429022,10
88342,1066244,10
439540,1720525,8
642239,1484078,8
568005,135750,10
36201,138431,10
726135,1882731,8
581750,424962,10
684020,193179,10
689972,1699007,6
658521,398222,10
564831,1172239,10
600375,134393,8
713408,1296364,10
49853,1093026,10
914957,1147823,8
506056,2239063,6
766295,1351301,6
334834,1145592,10
355647,176490,10
569591,870184,10
422537,1783600,8
102358,1971103,8
151858,2780710,10
836374,1581452,10
491613,617013,10
162319,1695279,10
571856,134849,10
776953,1142056,10
773688,635364,10
186247,391525,10
759911,1163310,10
752732,963476,8
786522,1076157,10
547903,182578,8
184439,144051,8
388651,1359622,8
515763,125564,10
452936,550590,10
637090,1366460,10
467480,131533,10
134673,517802,8
3807,918212,10
770747,349579,10
258761,136110,10
939660,1274956,10
567551,948002,10
74101,1484078,8
62000,1501987,10
968536,1662059,8
619058,746366,10
559806,1174307,8
46566,2599988,10
34446,2156034,10
691468,1191124,4
650319,1424454,6
209673,1432504,8
313155,833599,10
11692,124204,10
273819,1420770,6
610599,2117864,10
938419,123373,10
679861,1836919,8
316004,154823,10
327419,1408529,8
128730,1919019,2
102466,164593,10
431344,1869763,10
793027,1174307,8
695378,940419,10
459305,2879483,8
428290,504959,10
224047,1515339,10
577688,2856326,10
316296,136110,10
57002,554095,10
584042,130727,10
501296,125424,10
655206,149739,10
970601,1434272,10
49147,1992625,8
61871,424703,10
691468,1522959,4
91975,128959,10
85626,545632,8
891199,127865,10
789644,756784,8
395563,2231364,8
293113,144051,10
305539,2586703,10
652680,1236359,10
963804,2334570,10
748301,918064,10
927468,231133,10
998417,887454,4
125503,1696364,8
426864,709832,10
615440,451969,10
887723,521203,10
393776,1226293,10
520249,124204,10
867105,172914,8
516913,196859,6
135965,159931,2
422305,130727,6
269712,1154732,8
203539,890105,8
546525,2120468,6
673425,1838755,10
781097,2290809,10
99085,1848727,10
268549,151551,10
101229,499195,10
575961,124204,10
886844,1586512,10
292498,158028,10
484807,1054067,8
659400,142179,10
404125,1528876,6
762467,125564,10
805287,187164,10
832169,731134,8
858805,1832896,10
975687,442171,10
266711,131533,10
607272,123793,10
137757,637670,10
351508,134393,10
673780,1965742,8
237622,126335,6
759781,1281865,10
386063,157448,10
362951,240049,10
929116,374793,10
952829,199231,4
684955,176025,10
667471,399913,8
713021,183945,8
31792,199231,10
305372,195124,10
678781,987052,8
713875,417055,10
856876,125465,10
538807,1205802,10
236207,1346012,10
709128,1274956,10
123140,567453,10
58861,136110,8
212776,143094,6
317903,2739219,10
975971,2760153,8
260863,1912012,10
140012,301960,8
715534,1057664,10
361493,846699,10
880570,141548,10
391479,1842684,10
211354,1697200,8
329603,155735,10
497208,2714854,10
769575,568059,10
797764,1913010,10
904924,1307048,10
85940,131698,10
431964,134393,10
898623,1534987,8
991099,339992,10
368352,1940985,10
736884,1662059,8
833656,303292,10
131296,139086,10
733675,385214,8
531057,1447941,10
336691,184374,10
115776,1192948,8
324575,1479699,10
739110,664558,10
482822,700357,4
56829,627759,8
542521,597314,10
86745,2239187,10
82845,150752,8
821140,1381018,10
7498,914568,6
687434,2291737,8
443608,154652,4
750282,124204,10
568991,164593,10
249684,699053,8
828375,2828426,10
837151,931139,10
78309,1480942,10
162244,2737885,10
869264,182578,8
800492,124204,10
809510,137585,10
603079,2057975,10
950059,333335,8
86224,832622,10
181776,2150289,10
643222,818210,8
490968,2300784,10
962712,503972,10
142298,567599,8
383763,2722274,4
341996,132738,8
155576,1174307,2
76199,286193,10
612784,1233020,10
378553,808736,8
681467,2783742,8
805712,614384,8
661570,795254,10
236101,125424,10
443383,254238,10
938722,123793,10
602082,134015,10
890641,339498,10
187589,1647187,10
157520,2456857,10
715534,1000739,8
450104,374312,10
544744,795254,10
134802,1874176,10
817272,1955988,6
73140,142179,8
181267,945880,8
480304,1255726,10
157042,188052,10
3415,834620,10
933790,1226293,10
734461,144051,8
845608,2443818,8
519153,141761,10
590902,134015,10
351327,546398,10
85387,137585,10
9123,800530,6
355036,2625924,10
695303,123793,8
582747,1940255,2
113917,2835159,8
576933,822724,8
830242,698130,8
854713,1437907,6
825953,1362593,8
580776,2683802,10
327663,849468,10
453762,2144231,8
860481,1241917,8
664455,131533,10
177633,1655531,8
75362,416213,10
710263,1859768,10
758806,259136,10
76753,1798127,10
308427,1278211,10
776566,756784,10
662196,690330,10
873450,2900227,10
994536,134849,6
144304,370717,10
148129,132738,10
